"Date and Time Run 5","Time (s) Run 5","Force (N) Run 5","Position (m) Run 5","Velocity (m/s) Run 5","Acceleration (m/s²) Run 5","Speed (m/s) Run 5","Date and Time Run 6","Time (s) Run 6","Force (N) Run 6","Position (m) Run 6","Velocity (m/s) Run 6","Acceleration (m/s²) Run 6","Speed (m/s) Run 6","Date and Time Run 7","Time (s) Run 7","Force (N) Run 7","Position (m) Run 7","Velocity (m/s) Run 7","Acceleration (m/s²) Run 7","Speed (m/s) Run 7","Date and Time Run 8","Time (s) Run 8","Force (N) Run 8","Position (m) Run 8","Velocity (m/s) Run 8","Acceleration (m/s²) Run 8","Speed (m/s) Run 8"
01/09/2024 11:12:56 am,0.000,-0.01,0.0000,,,,01/09/2024 11:14:59 am,0.000,0.22,0.0000,,,,01/09/2024 11:15:52 am,0.000,0.03,0.0000,,,,01/09/2024 11:20:42 am,0.000,0.10,0.0000,,,
01/09/2024 11:12:56 am,0.025,-0.01,-1.2126E-4,-0.002,,0.0024,01/09/2024 11:14:59 am,0.025,0.24,-7.2757E-4,-0.032,,0.0315,01/09/2024 11:15:52 am,0.025,0.02,-4.8505E-4,-0.022,,0.0218,01/09/2024 11:20:42 am,0.025,0.12,-6.0631E-4,-0.024,,0.0243
01/09/2024 11:12:56 am,0.050,-0.01,-1.2126E-4,-0.002,0.0,0.0016,01/09/2024 11:14:59 am,0.050,0.25,-0.0016,-0.033,0.0,0.0331,01/09/2024 11:15:52 am,0.050,0.04,-0.0011,-0.024,-0.1,0.0243,01/09/2024 11:20:42 am,0.050,0.15,-0.0012,-0.028,-0.2,0.0283
01/09/2024 11:12:56 am,0.075,0.00,-1.2126E-4,-0.002,0.0,0.0024,01/09/2024 11:14:59 am,0.075,0.26,-0.0024,-0.034,0.0,0.0340,01/09/2024 11:15:52 am,0.075,0.05,-0.0017,-0.027,-0.1,0.0267,01/09/2024 11:20:42 am,0.075,0.20,-0.0019,-0.034,-0.2,0.0340
01/09/2024 11:12:56 am,0.100,0.00,-2.4252E-4,-0.004,0.0,0.0040,01/09/2024 11:14:59 am,0.100,0.28,-0.0033,-0.034,0.0,0.0340,01/09/2024 11:15:52 am,0.100,0.06,-0.0024,-0.028,-0.1,0.0283,01/09/2024 11:20:42 am,0.100,0.24,-0.0029,-0.040,-0.2,0.0404
01/09/2024 11:12:56 am,0.125,0.00,-3.6379E-4,-0.004,-8.7E-18,0.0040,01/09/2024 11:14:59 am,0.125,0.30,-0.0041,-0.033,0.0,0.0331,01/09/2024 11:15:52 am,0.125,0.07,-0.0032,-0.030,-0.1,0.0299,01/09/2024 11:20:42 am,0.125,0.28,-0.0040,-0.046,-0.2,0.0461
01/09/2024 11:12:56 am,0.150,0.00,-4.8505E-4,-0.003,1.7E-17,0.0032,01/09/2024 11:14:59 am,0.150,0.31,-0.0050,-0.032,0.1,0.0315,01/09/2024 11:15:52 am,0.150,0.08,-0.0039,-0.032,-0.1,0.0323,01/09/2024 11:20:42 am,0.150,0.35,-0.0052,-0.049,-0.1,0.0493
01/09/2024 11:12:56 am,0.175,0.00,-4.8505E-4,-0.003,0.0,0.0032,01/09/2024 11:14:59 am,0.175,0.33,-0.0057,-0.030,0.0,0.0299,01/09/2024 11:15:52 am,0.175,0.10,-0.0047,-0.036,-0.1,0.0356,01/09/2024 11:20:42 am,0.175,0.41,-0.0065,-0.049,4.2E-16,0.0493
01/09/2024 11:12:56 am,0.200,0.00,-6.0631E-4,-0.005,-0.1,0.0049,01/09/2024 11:14:59 am,0.200,0.34,-0.0064,-0.029,0.0,0.0291,01/09/2024 11:15:52 am,0.200,0.11,-0.0057,-0.039,-0.1,0.0388,01/09/2024 11:20:42 am,0.200,0.48,-0.0078,-0.048,0.0,0.0477
01/09/2024 11:12:56 am,0.225,0.00,-7.2757E-4,-0.007,-0.1,0.0073,01/09/2024 11:14:59 am,0.225,0.35,-0.0072,-0.029,0.0,0.0291,01/09/2024 11:15:52 am,0.225,0.13,-0.0067,-0.040,0.0,0.0404,01/09/2024 11:20:42 am,0.225,0.53,-0.0089,-0.048,-0.1,0.0477
01/09/2024 11:12:56 am,0.250,0.01,-9.7010E-4,-0.010,-0.1,0.0097,01/09/2024 11:14:59 am,0.250,0.37,-0.0079,-0.030,0.0,0.0299,01/09/2024 11:15:52 am,0.250,0.15,-0.0078,-0.040,0.0,0.0396,01/09/2024 11:20:42 am,0.250,0.59,-0.0101,-0.052,-0.2,0.0517
01/09/2024 11:12:56 am,0.275,0.00,-0.0012,-0.012,-0.1,0.0121,01/09/2024 11:14:59 am,0.275,0.38,-0.0086,-0.032,0.0,0.0315,01/09/2024 11:15:52 am,0.275,0.17,-0.0087,-0.037,0.0,0.0372,01/09/2024 11:20:42 am,0.275,0.66,-0.0114,-0.059,-0.2,0.0590
01/09/2024 11:12:56 am,0.300,0.01,-0.0016,-0.015,-0.1,0.0154,01/09/2024 11:14:59 am,0.300,0.40,-0.0095,-0.032,-2.8E-16,0.0323,01/09/2024 11:15:52 am,0.300,0.19,-0.0096,-0.036,0.0,0.0356,01/09/2024 11:20:42 am,0.300,0.74,-0.0130,-0.066,-0.2,0.0663
01/09/2024 11:12:56 am,0.325,0.03,-0.0019,-0.019,-0.1,0.0194,01/09/2024 11:14:59 am,0.325,0.41,-0.0103,-0.032,0.0,0.0315,01/09/2024 11:15:52 am,0.325,0.20,-0.0104,-0.037,0.0,0.0372,01/09/2024 11:20:42 am,0.325,0.83,-0.0148,-0.070,-0.1,0.0703
01/09/2024 11:12:56 am,0.350,0.02,-0.0025,-0.023,-0.1,0.0226,01/09/2024 11:14:59 am,0.350,0.42,-0.0110,-0.030,0.0,0.0299,01/09/2024 11:15:52 am,0.350,0.22,-0.0114,-0.040,0.0,0.0396,01/09/2024 11:20:42 am,0.350,0.93,-0.0166,-0.070,0.0,0.0695
01/09/2024 11:12:56 am,0.375,0.03,-0.0032,-0.026,-0.1,0.0259,01/09/2024 11:14:59 am,0.375,0.44,-0.0118,-0.029,0.0,0.0291,01/09/2024 11:15:52 am,0.375,0.24,-0.0125,-0.040,0.0,0.0404,01/09/2024 11:20:42 am,0.375,1.00,-0.0183,-0.068,0.0,0.0679
01/09/2024 11:12:56 am,0.400,0.05,-0.0038,-0.028,-0.1,0.0283,01/09/2024 11:14:59 am,0.400,0.46,-0.0125,-0.030,-0.1,0.0299,01/09/2024 11:15:52 am,0.400,0.26,-0.0135,-0.040,-1.4E-16,0.0396,01/09/2024 11:20:42 am,0.400,1.09,-0.0199,-0.068,0.1,0.0679
01/09/2024 11:12:56 am,0.425,0.05,-0.0046,-0.031,-0.1,0.0307,01/09/2024 11:14:59 am,0.425,0.49,-0.0132,-0.032,-0.1,0.0323,01/09/2024 11:15:52 am,0.425,0.27,-0.0144,-0.040,0.0,0.0396,01/09/2024 11:20:42 am,0.425,1.17,-0.0217,-0.067,0.1,0.0671
01/09/2024 11:12:56 am,0.450,0.06,-0.0053,-0.032,0.0,0.0323,01/09/2024 11:14:59 am,0.450,0.50,-0.0141,-0.036,-0.1,0.0356,01/09/2024 11:15:52 am,0.450,0.29,-0.0154,-0.040,0.0,0.0404,01/09/2024 11:20:42 am,0.450,1.26,-0.0234,-0.062,0.2,0.0622
01/09/2024 11:12:56 am,0.475,0.07,-0.0062,-0.032,0.0,0.0323,01/09/2024 11:14:59 am,0.475,0.52,-0.0150,-0.037,-0.1,0.0372,01/09/2024 11:15:52 am,0.475,0.31,-0.0165,-0.041,0.0,0.0412,01/09/2024 11:20:42 am,0.475,1.33,-0.0249,-0.056,0.1,0.0558
01/09/2024 11:12:56 am,0.500,0.08,-0.0070,-0.032,0.0,0.0323,01/09/2024 11:14:59 am,0.500,0.53,-0.0160,-0.038,0.0,0.0380,01/09/2024 11:15:52 am,0.500,0.33,-0.0175,-0.042,0.0,0.0420,01/09/2024 11:20:42 am,0.500,1.41,-0.0261,-0.053,0.1,0.0534
01/09/2024 11:12:56 am,0.525,0.10,-0.0078,-0.032,0.0,0.0315,01/09/2024 11:14:59 am,0.525,0.56,-0.0169,-0.039,0.0,0.0388,01/09/2024 11:15:52 am,0.525,0.35,-0.0186,-0.043,-0.1,0.0428,01/09/2024 11:20:42 am,0.525,1.47,-0.0274,-0.054,0.1,0.0542
01/09/2024 11:12:56 am,0.550,0.11,-0.0086,-0.031,0.0,0.0307,01/09/2024 11:14:59 am,0.550,0.57,-0.0179,-0.040,-0.1,0.0404,01/09/2024 11:15:52 am,0.550,0.38,-0.0196,-0.044,-0.1,0.0445,01/09/2024 11:20:42 am,0.550,1.54,-0.0289,-0.052,0.1,0.0517
01/09/2024 11:12:56 am,0.575,0.13,-0.0093,-0.030,0.0,0.0299,01/09/2024 11:14:59 am,0.575,0.58,-0.0189,-0.042,-0.1,0.0420,01/09/2024 11:15:52 am,0.575,0.40,-0.0207,-0.047,-0.1,0.0469,01/09/2024 11:20:42 am,0.575,1.60,-0.0302,-0.045,0.1,0.0453
01/09/2024 11:12:56 am,0.600,0.14,-0.0101,-0.028,0.0,0.0283,01/09/2024 11:14:59 am,0.600,0.60,-0.0200,-0.044,-0.1,0.0445,01/09/2024 11:15:52 am,0.600,0.42,-0.0219,-0.049,0.0,0.0493,01/09/2024 11:20:42 am,0.600,1.65,-0.0310,-0.041,0.0,0.0412
01/09/2024 11:12:56 am,0.625,0.16,-0.0108,-0.027,0.1,0.0275,01/09/2024 11:14:59 am,0.625,0.63,-0.0211,-0.049,-0.1,0.0485,01/09/2024 11:15:52 am,0.625,0.44,-0.0233,-0.050,0.0,0.0501,01/09/2024 11:20:42 am,0.625,1.70,-0.0320,-0.043,-0.1,0.0428
01/09/2024 11:12:56 am,0.650,0.17,-0.0114,-0.026,0.1,0.0259,01/09/2024 11:14:59 am,0.650,0.66,-0.0224,-0.052,-0.1,0.0517,01/09/2024 11:15:52 am,0.650,0.47,-0.0245,-0.048,0.2,0.0477,01/09/2024 11:20:42 am,0.650,1.75,-0.0332,-0.048,-0.2,0.0477
01/09/2024 11:12:56 am,0.675,0.19,-0.0121,-0.023,0.1,0.0226,01/09/2024 11:14:59 am,0.675,0.68,-0.0238,-0.053,0.0,0.0534,01/09/2024 11:15:52 am,0.675,0.49,-0.0257,-0.041,0.3,0.0412,01/09/2024 11:20:42 am,0.675,1.82,-0.0344,-0.053,-0.2,0.0525
01/09/2024 11:12:56 am,0.700,0.20,-0.0126,-0.019,0.1,0.0186,01/09/2024 11:14:59 am,0.700,0.70,-0.0251,-0.053,0.0,0.0534,01/09/2024 11:15:52 am,0.700,0.50,-0.0267,-0.032,0.3,0.0323,01/09/2024 11:20:42 am,0.700,1.88,-0.0358,-0.058,-0.2,0.0582
01/09/2024 11:12:56 am,0.725,0.20,-0.0130,-0.015,0.1,0.0146,01/09/2024 11:14:59 am,0.725,0.73,-0.0264,-0.053,0.1,0.0525,01/09/2024 11:15:52 am,0.725,0.51,-0.0273,-0.024,0.2,0.0243,01/09/2024 11:20:42 am,0.725,1.95,-0.0373,-0.065,-0.2,0.0647
01/09/2024 11:12:56 am,0.750,0.21,-0.0133,-0.012,0.1,0.0121,01/09/2024 11:14:59 am,0.750,0.76,-0.0278,-0.050,0.1,0.0501,01/09/2024 11:15:52 am,0.750,0.53,-0.0278,-0.021,0.1,0.0210,01/09/2024 11:20:42 am,0.750,2.04,-0.0390,-0.069,-0.1,0.0687
01/09/2024 11:12:56 am,0.775,0.21,-0.0136,-0.011,0.1,0.0105,01/09/2024 11:14:59 am,0.775,0.77,-0.0290,-0.046,0.1,0.0461,01/09/2024 11:15:52 am,0.775,0.53,-0.0283,-0.021,0.0,0.0210,01/09/2024 11:20:42 am,0.775,2.13,-0.0409,-0.070,0.0,0.0695
01/09/2024 11:12:56 am,0.800,0.21,-0.0138,-0.009,0.1,0.0089,01/09/2024 11:14:59 am,0.800,0.80,-0.0301,-0.042,0.2,0.0420,01/09/2024 11:15:52 am,0.800,0.54,-0.0289,-0.021,0.0,0.0210,01/09/2024 11:20:42 am,0.800,2.21,-0.0426,-0.069,0.1,0.0687
01/09/2024 11:12:56 am,0.825,0.22,-0.0141,-0.006,0.1,0.0065,01/09/2024 11:14:59 am,0.825,0.81,-0.0310,-0.039,0.2,0.0388,01/09/2024 11:15:52 am,0.825,0.56,-0.0293,-0.022,-0.1,0.0218,01/09/2024 11:20:42 am,0.825,2.30,-0.0443,-0.066,0.2,0.0663
01/09/2024 11:12:56 am,0.850,0.23,-0.0142,-0.005,0.0,0.0049,01/09/2024 11:14:59 am,0.850,0.85,-0.0320,-0.035,0.2,0.0348,01/09/2024 11:15:52 am,0.850,0.58,-0.0298,-0.024,-0.1,0.0243,01/09/2024 11:20:42 am,0.850,2.38,-0.0460,-0.061,0.3,0.0606
01/09/2024 11:12:56 am,0.875,0.23,-0.0142,-0.006,-0.1,0.0065,01/09/2024 11:14:59 am,0.875,0.86,-0.0329,-0.031,0.1,0.0307,01/09/2024 11:15:52 am,0.875,0.59,-0.0306,-0.029,-0.2,0.0291,01/09/2024 11:20:42 am,0.875,2.45,-0.0474,-0.051,0.4,0.0509
01/09/2024 11:12:56 am,0.900,0.23,-0.0144,-0.012,-0.2,0.0121,01/09/2024 11:14:59 am,0.900,0.87,-0.0335,-0.027,0.1,0.0275,01/09/2024 11:15:52 am,0.900,0.60,-0.0313,-0.034,-0.2,0.0340,01/09/2024 11:20:42 am,0.900,2.52,-0.0485,-0.040,0.3,0.0404
01/09/2024 11:12:56 am,0.925,0.24,-0.0148,-0.019,-0.2,0.0186,01/09/2024 11:14:59 am,0.925,0.88,-0.0342,-0.024,0.1,0.0243,01/09/2024 11:15:52 am,0.925,0.62,-0.0323,-0.037,-0.1,0.0372,01/09/2024 11:20:42 am,0.925,2.57,-0.0494,-0.032,0.2,0.0323
01/09/2024 11:12:56 am,0.950,0.24,-0.0154,-0.024,-0.2,0.0243,01/09/2024 11:14:59 am,0.950,0.90,-0.0348,-0.021,0.1,0.0210,01/09/2024 11:15:52 am,0.950,0.64,-0.0332,-0.039,0.0,0.0388,01/09/2024 11:20:42 am,0.950,2.59,-0.0501,-0.029,0.0,0.0291
01/09/2024 11:12:56 am,0.975,0.25,-0.0160,-0.030,-0.2,0.0299,01/09/2024 11:14:59 am,0.975,0.90,-0.0352,-0.019,0.0,0.0186,01/09/2024 11:15:52 am,0.975,0.64,-0.0342,-0.038,0.0,0.0380,01/09/2024 11:20:42 am,0.975,2.64,-0.0507,-0.032,-0.1,0.0315
01/09/2024 11:12:57 am,1.000,0.27,-0.0169,-0.035,-0.1,0.0348,01/09/2024 11:15:00 am,1.000,0.91,-0.0357,-0.019,0.0,0.0186,01/09/2024 11:15:53 am,1.000,0.67,-0.0352,-0.036,0.0,0.0364,01/09/2024 11:20:43 am,1.000,2.68,-0.0515,-0.038,-0.2,0.0380
01/09/2024 11:12:57 am,1.025,0.28,-0.0178,-0.037,-0.1,0.0372,01/09/2024 11:15:00 am,1.025,0.93,-0.0361,-0.019,0.0,0.0194,01/09/2024 11:15:53 am,1.025,0.67,-0.0360,-0.035,0.0,0.0348,01/09/2024 11:20:43 am,1.025,2.73,-0.0526,-0.045,-0.3,0.0453
01/09/2024 11:12:57 am,1.050,0.31,-0.0188,-0.037,0.0,0.0372,01/09/2024 11:15:00 am,1.050,0.94,-0.0366,-0.019,0.0,0.0194,01/09/2024 11:15:53 am,1.050,0.69,-0.0369,-0.036,-0.1,0.0356,01/09/2024 11:20:43 am,1.050,2.81,-0.0538,-0.052,-0.3,0.0517
01/09/2024 11:12:57 am,1.075,0.32,-0.0196,-0.036,0.0,0.0356,01/09/2024 11:15:00 am,1.075,0.94,-0.0371,-0.020,-0.1,0.0202,01/09/2024 11:15:53 am,1.075,0.72,-0.0377,-0.040,-0.1,0.0396,01/09/2024 11:20:43 am,1.075,2.87,-0.0552,-0.058,-0.2,0.0582
01/09/2024 11:12:57 am,1.100,0.34,-0.0206,-0.034,0.0,0.0340,01/09/2024 11:15:00 am,1.100,0.95,-0.0376,-0.023,-0.1,0.0226,01/09/2024 11:15:53 am,1.100,0.74,-0.0388,-0.044,-0.1,0.0437,01/09/2024 11:20:43 am,1.100,2.95,-0.0568,-0.063,-0.1,0.0631
01/09/2024 11:12:57 am,1.125,0.36,-0.0213,-0.033,0.0,0.0331,01/09/2024 11:15:00 am,1.125,0.97,-0.0382,-0.025,-0.1,0.0251,01/09/2024 11:15:53 am,1.125,0.76,-0.0400,-0.045,-0.1,0.0453,01/09/2024 11:20:43 am,1.125,3.03,-0.0584,-0.065,0.0,0.0647
01/09/2024 11:12:57 am,1.150,0.37,-0.0222,-0.033,0.0,0.0331,01/09/2024 11:15:00 am,1.150,0.98,-0.0389,-0.027,-0.1,0.0267,01/09/2024 11:15:53 am,1.150,0.79,-0.0411,-0.045,-0.1,0.0453,01/09/2024 11:20:43 am,1.150,3.11,-0.0600,-0.063,0.1,0.0631
01/09/2024 11:12:57 am,1.175,0.39,-0.0230,-0.034,0.0,0.0340,01/09/2024 11:15:00 am,1.175,1.00,-0.0395,-0.027,0.0,0.0275,01/09/2024 11:15:53 am,1.175,0.81,-0.0422,-0.048,-0.1,0.0477,01/09/2024 11:20:43 am,1.175,3.19,-0.0616,-0.060,0.0,0.0598
01/09/2024 11:12:57 am,1.200,0.40,-0.0239,-0.035,-0.1,0.0348,01/09/2024 11:15:00 am,1.200,1.02,-0.0403,-0.028,0.0,0.0283,01/09/2024 11:15:53 am,1.200,0.83,-0.0434,-0.053,-0.2,0.0534,01/09/2024 11:20:43 am,1.200,3.27,-0.0631,-0.060,-0.3,0.0598
01/09/2024 11:12:57 am,1.225,0.42,-0.0247,-0.037,-0.1,0.0372,01/09/2024 11:15:00 am,1.225,1.03,-0.0410,-0.029,0.0,0.0291,01/09/2024 11:15:53 am,1.225,0.86,-0.0449,-0.058,-0.1,0.0582,01/09/2024 11:20:43 am,1.225,3.36,-0.0644,-0.071,-0.6,0.0711
01/09/2024 11:12:57 am,1.250,0.43,-0.0257,-0.042,-0.2,0.0420,01/09/2024 11:15:00 am,1.250,1.04,-0.0417,-0.029,0.0,0.0291,01/09/2024 11:15:53 am,1.250,0.89,-0.0464,-0.059,0.0,0.0590,01/09/2024 11:20:43 am,1.250,3.47,-0.0662,-0.093,-0.6,0.0930
01/09/2024 11:12:57 am,1.275,0.46,-0.0268,-0.049,-0.2,0.0485,01/09/2024 11:15:00 am,1.275,1.05,-0.0424,-0.028,0.1,0.0283,01/09/2024 11:15:53 am,1.275,0.91,-0.0479,-0.058,0.0,0.0582,01/09/2024 11:20:43 am,1.275,3.60,-0.0691,-0.111,-0.3,0.1108
01/09/2024 11:12:57 am,1.300,0.48,-0.0281,-0.054,-0.1,0.0542,01/09/2024 11:15:00 am,1.300,1.07,-0.0432,-0.026,0.1,0.0259,01/09/2024 11:15:53 am,1.300,0.94,-0.0492,-0.058,0.0,0.0582,01/09/2024 11:20:43 am,1.300,3.74,-0.0723,-0.112,0.2,0.1116
01/09/2024 11:12:57 am,1.325,0.51,-0.0296,-0.057,0.0,0.0566,01/09/2024 11:15:00 am,1.325,1.09,-0.0438,-0.023,0.1,0.0234,01/09/2024 11:15:53 am,1.325,0.96,-0.0508,-0.060,0.0,0.0598,01/09/2024 11:20:43 am,1.325,3.88,-0.0749,-0.097,0.6,0.0970
01/09/2024 11:12:57 am,1.350,0.53,-0.0310,-0.056,0.0,0.0558,01/09/2024 11:15:00 am,1.350,1.10,-0.0443,-0.022,0.1,0.0218,01/09/2024 11:15:53 am,1.350,0.99,-0.0523,-0.061,0.0,0.0614,01/09/2024 11:20:43 am,1.350,3.98,-0.0771,-0.077,0.8,0.0768
01/09/2024 11:12:57 am,1.375,0.56,-0.0324,-0.053,0.1,0.0534,01/09/2024 11:15:00 am,1.375,1.11,-0.0449,-0.021,0.0,0.0210,01/09/2024 11:15:53 am,1.375,1.01,-0.0538,-0.061,0.1,0.0606,01/09/2024 11:20:43 am,1.375,4.07,-0.0788,-0.056,0.8,0.0558
01/09/2024 11:12:57 am,1.400,0.58,-0.0337,-0.051,0.1,0.0509,01/09/2024 11:15:00 am,1.400,1.11,-0.0454,-0.020,0.0,0.0202,01/09/2024 11:15:53 am,1.400,1.05,-0.0554,-0.058,0.1,0.0582,01/09/2024 11:20:43 am,1.400,4.13,-0.0799,-0.036,0.6,0.0364
01/09/2024 11:12:57 am,1.425,0.60,-0.0349,-0.049,0.1,0.0485,01/09/2024 11:15:00 am,1.425,1.12,-0.0458,-0.019,0.0,0.0186,01/09/2024 11:15:53 am,1.425,1.07,-0.0568,-0.055,0.1,0.0550,01/09/2024 11:20:43 am,1.425,4.16,-0.0805,-0.022,0.4,0.0218
01/09/2024 11:12:57 am,1.450,0.62,-0.0361,-0.046,0.1,0.0461,01/09/2024 11:15:00 am,1.450,1.14,-0.0463,-0.018,0.0,0.0178,01/09/2024 11:15:53 am,1.450,1.11,-0.0581,-0.054,0.1,0.0542,01/09/2024 11:20:43 am,1.450,4.17,-0.0809,-0.015,0.1,0.0154
01/09/2024 11:12:57 am,1.475,0.65,-0.0372,-0.044,0.1,0.0445,01/09/2024 11:15:00 am,1.475,1.14,-0.0467,-0.019,-0.1,0.0186,01/09/2024 11:15:53 am,1.475,1.13,-0.0594,-0.054,0.1,0.0542,01/09/2024 11:20:43 am,1.475,4.20,-0.0811,-0.016,-0.1,0.0162
01/09/2024 11:12:57 am,1.500,0.67,-0.0383,-0.044,0.0,0.0437,01/09/2024 11:15:00 am,1.500,1.15,-0.0472,-0.022,-0.1,0.0218,01/09/2024 11:15:53 am,1.500,1.16,-0.0609,-0.051,0.2,0.0509,01/09/2024 11:20:43 am,1.500,4.22,-0.0816,-0.021,-0.1,0.0210
01/09/2024 11:12:57 am,1.525,0.69,-0.0394,-0.043,0.1,0.0428,01/09/2024 11:15:00 am,1.525,1.17,-0.0478,-0.027,-0.2,0.0267,01/09/2024 11:15:53 am,1.525,1.18,-0.0621,-0.045,0.2,0.0453,01/09/2024 11:20:43 am,1.525,4.24,-0.0822,-0.025,-0.1,0.0251
01/09/2024 11:12:57 am,1.550,0.71,-0.0405,-0.041,0.1,0.0412,01/09/2024 11:15:00 am,1.550,1.18,-0.0485,-0.031,-0.2,0.0307,01/09/2024 11:15:53 am,1.550,1.20,-0.0631,-0.039,0.2,0.0388,01/09/2024 11:20:43 am,1.550,4.28,-0.0829,-0.026,0.0,0.0259
01/09/2024 11:12:57 am,1.575,0.73,-0.0415,-0.039,0.1,0.0388,01/09/2024 11:15:00 am,1.575,1.21,-0.0494,-0.034,-0.1,0.0340,01/09/2024 11:15:53 am,1.575,1.22,-0.0640,-0.035,0.2,0.0348,01/09/2024 11:20:43 am,1.575,4.32,-0.0835,-0.023,0.1,0.0234
01/09/2024 11:12:57 am,1.600,0.75,-0.0424,-0.037,0.0,0.0372,01/09/2024 11:15:00 am,1.600,1.21,-0.0502,-0.037,-0.1,0.0372,01/09/2024 11:15:53 am,1.600,1.24,-0.0648,-0.032,0.2,0.0323,01/09/2024 11:20:43 am,1.600,4.34,-0.0842,-0.020,0.0,0.0202
01/09/2024 11:12:57 am,1.625,0.77,-0.0433,-0.037,0.0,0.0372,01/09/2024 11:15:00 am,1.625,1.23,-0.0512,-0.040,-0.1,0.0404,01/09/2024 11:15:53 am,1.625,1.25,-0.0656,-0.028,0.2,0.0283,01/09/2024 11:20:43 am,1.625,4.36,-0.0845,-0.020,-0.2,0.0202
01/09/2024 11:12:57 am,1.650,0.79,-0.0443,-0.038,0.0,0.0380,01/09/2024 11:15:00 am,1.650,1.25,-0.0523,-0.044,-0.1,0.0437,01/09/2024 11:15:53 am,1.650,1.27,-0.0663,-0.021,0.2,0.0210,01/09/2024 11:20:43 am,1.650,4.39,-0.0850,-0.027,-0.5,0.0275
01/09/2024 11:12:57 am,1.675,0.81,-0.0452,-0.039,0.0,0.0388,01/09/2024 11:15:00 am,1.675,1.28,-0.0534,-0.046,-0.1,0.0461,01/09/2024 11:15:53 am,1.675,1.27,-0.0667,-0.014,0.1,0.0137,01/09/2024 11:20:43 am,1.675,4.43,-0.0857,-0.044,-0.6,0.0445
01/09/2024 11:12:57 am,1.700,0.83,-0.0462,-0.039,0.0,0.0388,01/09/2024 11:15:00 am,1.700,1.29,-0.0546,-0.048,0.0,0.0477,01/09/2024 11:15:53 am,1.700,1.29,-0.0668,-0.012,-0.1,0.0121,01/09/2024 11:20:43 am,1.700,4.51,-0.0871,-0.065,-0.6,0.0647
01/09/2024 11:12:57 am,1.725,0.85,-0.0472,-0.039,3.5E-15,0.0388,01/09/2024 11:15:00 am,1.725,1.31,-0.0558,-0.048,0.0,0.0477,01/09/2024 11:15:53 am,1.725,1.29,-0.0672,-0.019,-0.3,0.0186,01/09/2024 11:20:43 am,1.725,4.60,-0.0891,-0.080,-0.4,0.0800
01/09/2024 11:12:57 am,1.750,0.87,-0.0481,-0.039,0.0,0.0388,01/09/2024 11:15:00 am,1.750,1.34,-0.0570,-0.046,0.1,0.0461,01/09/2024 11:15:53 am,1.750,1.30,-0.0677,-0.030,-0.4,0.0299,01/09/2024 11:20:43 am,1.750,4.70,-0.0913,-0.087,-0.2,0.0873
01/09/2024 11:12:57 am,1.775,0.88,-0.0491,-0.039,0.0,0.0388,01/09/2024 11:15:00 am,1.775,1.36,-0.0581,-0.044,0.1,0.0445,01/09/2024 11:15:53 am,1.775,1.31,-0.0686,-0.040,-0.3,0.0404,01/09/2024 11:20:43 am,1.775,4.81,-0.0935,-0.087,0.1,0.0865
01/09/2024 11:12:57 am,1.800,0.91,-0.0501,-0.038,0.0,0.0380,01/09/2024 11:15:00 am,1.800,1.38,-0.0592,-0.043,0.1,0.0428,01/09/2024 11:15:53 am,1.800,1.34,-0.0698,-0.046,-0.1,0.0461,01/09/2024 11:20:43 am,1.800,4.92,-0.0958,-0.081,0.3,0.0808
01/09/2024 11:12:57 am,1.825,0.92,-0.0511,-0.036,0.1,0.0364,01/09/2024 11:15:00 am,1.825,1.40,-0.0603,-0.041,0.1,0.0412,01/09/2024 11:15:53 am,1.825,1.36,-0.0711,-0.045,0.1,0.0453,01/09/2024 11:20:43 am,1.825,5.00,-0.0976,-0.072,0.4,0.0719
01/09/2024 11:12:57 am,1.850,0.94,-0.0519,-0.034,0.1,0.0340,01/09/2024 11:15:00 am,1.850,1.43,-0.0612,-0.040,0.0,0.0396,01/09/2024 11:15:53 am,1.850,1.38,-0.0722,-0.041,0.1,0.0412,01/09/2024 11:20:43 am,1.850,5.09,-0.0993,-0.061,0.4,0.0614
01/09/2024 11:12:57 am,1.875,0.96,-0.0527,-0.031,0.1,0.0307,01/09/2024 11:15:00 am,1.875,1.45,-0.0622,-0.039,0.0,0.0388,01/09/2024 11:15:53 am,1.875,1.40,-0.0731,-0.037,0.1,0.0372,01/09/2024 11:20:43 am,1.875,5.16,-0.1008,-0.050,0.4,0.0501
01/09/2024 11:12:57 am,1.900,0.97,-0.0535,-0.028,0.0,0.0283,01/09/2024 11:15:00 am,1.900,1.47,-0.0632,-0.039,0.0,0.0388,01/09/2024 11:15:53 am,1.900,1.42,-0.0740,-0.035,0.1,0.0348,01/09/2024 11:20:43 am,1.900,5.19,-0.1019,-0.039,0.2,0.0388
01/09/2024 11:12:57 am,1.925,0.98,-0.0541,-0.028,0.0,0.0283,01/09/2024 11:15:00 am,1.925,1.49,-0.0641,-0.039,0.0,0.0388,01/09/2024 11:15:53 am,1.925,1.42,-0.0748,-0.034,0.1,0.0340,01/09/2024 11:20:43 am,1.925,5.21,-0.1026,-0.035,0.0,0.0348
